equipment_id,equipment_type,facility_id,facility,county,keph_level,criticality,scenario_type,scenario_rationale,avg_utilization_90d,avg_risk_score_90d,max_risk_score_90d,avg_degradation_index_90d,avg_temperature_anomaly_90d,avg_vibration_anomaly_90d,pct_hours_critical_90d,pct_hours_warning_or_worse_90d,total_failures_90d,latest_risk_score,latest_degradation_index,latest_operating_hours,avg_utilization_recent,avg_risk_score_recent,risk_score_trend,utilization_trend,maintenance_interval_days,maintenance_event_count,avg_downtime_hours,total_parts_cost,avg_days_between_maintenance,days_since_last_maintenance,maintenance_overdue,avg_discrepancy_pct,max_discrepancy_pct,std_discrepancy_pct,weeks_observed,weeks_flagged,pct_weeks_flagged,discrepancy_pct_trend,label_maintenance_neglect,label_usage_discrepancy,label_any_failure
ME-00047,MRI,10539.0,Kiambu County Referal Hospital,Kiambu,Level 5,Medium,Normal,No injected scenario; represents routine operating condition.,0.5101111111111111,0.05504,0.1428,0.0,0.1562499537037037,0.06868550925925926,0.0,0.0,0,0.0195,0.0,27910.84,0.4989970326409496,0.05427121661721068,-0.0007687833827893162,-0.011114078470161493,60,3,0.9366666666666666,66998.76,289.0,84,True,-0.13400714285714285,0.5981,0.6238551230537741,14,4,0.2857142857142857,-0.04121384615384616,False,False,False
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,Level 4,High,MaintenanceNeglect,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,0.5059245370370371,0.36415796296296293,1.0,0.274537037037037,0.7534049537037038,0.33520800925925925,0.16203703703703703,0.2671296296296296,32,1.0,0.9992,29343.09,0.4977329376854599,0.9272504451038576,0.5630924821408947,-0.008191599351577206,30,0,,,,82,True,-0.11457857142857142,0.2217,0.29555361918472056,14,1,0.07142857142857142,0.011230549450549463,True,False,True
ME-00049,CT,13074.0,The Mater Misericordiae Hospital,Nairobi,Level 5,High,UsageDiscrepancy,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases.",0.5074111111111111,0.05041574074074074,0.1322,0.0,0.15512134259259258,0.038920416666666666,0.0,0.0,0,0.0221,0.0,28662.16,0.507646884272997,0.05161691394658754,0.0012011732058467978,0.00023577316188583275,180,4,2.255,37117.39,120.66666666666667,48,False,0.26007142857142856,0.4649,0.20429059027455293,14,9,0.6428571428571429,-0.02081054945054947,False,True,False
ME-00050,Hemodialysis,20834.0,Mount Olive Sinai Hospital,Kajiado,Level 4,Critical,MaintenanceNeglect,"Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere.",0.5074421296296296,0.29118726851851856,1.0,0.20092592592592592,0.6515750462962963,0.25552717592592594,0.11296296296296296,0.19537037037037036,26,1.0,0.9988,2286.9,0.5135163204747775,0.8804676557863501,0.5892803872678316,0.00607419084514782,30,0,,,,111,True,-0.02439285714285714,0.5,0.25972879779992325,14,2,0.14285714285714285,-0.02019934065934067,True,False,True
ME-00051,CT,15915.0,Kakamega County General Hospital,Kakamega,Level 5,Critical,UsageDiscrepancy,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases.",0.5110157407407407,0.05012606481481482,0.1267,0.0,0.1580696759259259,0.03824490740740741,0.0,0.0,0,0.0137,0.0,17776.07,0.5087477744807122,0.050308902077151336,0.00018283726233651876,-0.0022679662600285644,30,5,1.268,63657.299999999996,133.5,25,False,0.1680857142857143,0.45,0.20326991096396116,14,6,0.42857142857142855,-0.02473318681318682,False,True,False
ME-00052,MRI,25719.0,The white cresent Hospital,Nandi,Level 5,Medium,Normal,No injected scenario; represents routine operating condition.,0.5094236111111111,0.05543083333333333,0.1496,0.0,0.15693444444444446,0.06853430555555555,0.0,0.0,0,0.0226,0.0,1072.54,0.5036083086053412,0.05440029673590504,-0.001030536597428293,-0.005815302505769893,180,4,3.055,97850.29,126.66666666666667,134,False,-0.022350000000000002,1.0,0.4351721140493194,14,2,0.14285714285714285,0.01451846153846156,False,False,False
ME-00053,CT,10539.0,Kiambu County Referal Hospital,Kiambu,Level 5,Low,Normal,No injected scenario; represents routine operating condition.,0.5078162037037037,0.04997069444444444,0.1457,0.0,0.1552337037037037,0.03876171296296296,0.0,0.0,0,0.0231,0.0,21438.22,0.5094480712166172,0.05090890207715134,0.0009382076327068972,0.001631867512913443,90,4,3.235,123550.68,225.33333333333334,65,False,-0.048785714285714286,0.4453,0.1970700299469625,14,1,0.07142857142857142,0.022740659340659348,False,False,False
ME-00054,Anesthesia,15761.0,Unilever Central Hospital,Kericho,Level 4,High,Normal,No injected scenario; represents routine operating condition.,0.5083171296296296,0.03686087962962963,0.0959,0.0,0.11703023148148148,0.06095523148148148,0.0,0.0,0,0.0279,0.0,22877.67,0.5127032640949555,0.03690979228486647,4.891265523683519e-05,0.004386134465325875,120,3,1.5133333333333334,72216.87,37.0,67,False,-0.10364999999999999,0.1,0.293849767345885,14,0,0.0,-0.0021369230769230693,False,False,False
ME-00055,CT,13194.0,National Spinal Injury Hospital,Nairobi,Level 6,Critical,UsageDiscrepancy,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases.",0.5083967592592592,0.05034814814814815,0.1403,0.0,0.1567521759259259,0.03842685185185185,0.0,0.0,0,0.0205,0.0,7321.29,0.4995786350148368,0.04957002967359051,-0.0007781184745576375,-0.00881812424442241,120,2,1.7349999999999999,27097.17,356.0,106,False,0.19644285714285714,0.3561,0.15710633201892138,14,9,0.6428571428571429,-0.0033789010989011053,False,True,False
ME-00056,X-Ray,22967.0,Vital Solutions Health Centre,Narok,Level 3,High,UsageDiscrepancy,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases.",0.5099055555555555,0.04614856481481481,0.1287,0.0,0.13490194444444445,0.050756064814814816,0.0,0.0,0,0.0247,0.0,18989.73,0.5073857566765578,0.04522255192878338,-0.0009260128860314257,-0.00251979887899767,30,3,2.5333333333333337,48040.19,77.5,61,True,0.06752142857142858,0.2408,0.09735292005870211,14,4,0.2857142857142857,-0.008528131868131875,False,True,False
ME-00057,Ultrasound,12668.0,North Horr Health Centre,Marsabit,Level 3,Critical,UsageDiscrepancy,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases.",0.5071592592592592,0.0522637037037037,0.1457,0.0,0.11628537037037037,0.07755675925925927,0.0,0.0,0,0.0292,0.0,11596.49,0.5100415430267062,0.05252611275964392,0.0002624090559402159,0.002882283767447036,120,4,2.615,126481.17,157.33333333333334,171,True,0.2084,0.2782,0.09082711387787579,14,12,0.8571428571428571,-0.0073151648351648495,False,True,False
ME-00058,MRI,24979.0,Kenyatta University Teaching Refferal and Research Hospital,Nairobi,Level 6,High,UsageDiscrepancy,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases.",0.5087384259259259,0.06726907407407408,0.2291,0.0,0.1555725925925926,0.06921189814814815,0.0,0.0,0,0.1425,0.0,22633.29,0.5061424332344213,0.1327,0.06543092592592593,-0.0025959926915045672,30,3,2.5466666666666664,147199.69,327.5,175,True,0.22038571428571427,0.3548,0.1239031747103225,14,11,0.7857142857142857,-0.012523076923076937,False,True,False
ME-00059,Ventilator,21676.0,RAPHA HOSPITAL -MAKUENI,Makueni,Level 4,Medium,MaintenanceNeglect,"Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere.",0.5069430555555556,0.15860657407407405,0.9404,0.15856481481481483,0.14892092592592593,0.20798050925925926,0.0125,0.09166666666666666,14,0.7507,0.9985,11200.53,0.49496439169139467,0.6303994065281899,0.47179283245411585,-0.011978663864160966,60,2,0.0,45271.21000000001,414.0,89,True,-0.00848571428571428,1.0,0.3724103069240924,14,2,0.14285714285714285,0.0005019780219780325,True,False,True
ME-00060,Hemodialysis,18005.0,South B Hospital Ltd,Nairobi,Level 4,Critical,UsageDiscrepancy+MaintenanceNeglect,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere.",0.5077356481481482,0.25961245370370367,1.0,0.16828703703703704,0.6074023148148149,0.22217310185185185,0.09537037037037037,0.16435185185185186,23,1.0,0.9986,28870.21,0.5070089020771513,0.8445504451038576,0.5849379914001539,-0.0007267460709968754,30,0,,,,94,True,0.08584285714285714,0.2837,0.12154269724153421,14,5,0.35714285714285715,-0.01620967032967034,True,True,True
ME-00061,Ventilator,14294.0,Chebiemit District Hospital,Elgeyo Marakwet,Level 4,Critical,Normal,No injected scenario; represents routine operating condition.,0.5081064814814815,0.03281537037037038,0.0882,0.0,0.09338662037037038,0.057749999999999996,0.0,0.0,0,0.0127,0.0,13599.68,0.5061275964391692,0.03336261127596439,0.0005472409055940139,-0.0019788850423123616,120,3,4.88,95466.95,124.5,32,False,-0.14759285714285714,1.0,0.8656037274769433,14,4,0.2857142857142857,0.08612153846153851,False,False,False
ME-00062,MRI,15288.0,Nakuru Provincial General Hospital,Nakuru,Level 5,Critical,Normal,No injected scenario; represents routine operating condition.,0.5132847222222222,0.05567592592592593,0.1505,0.0,0.1576773611111111,0.06946597222222223,0.0,0.0,0,0.0335,0.0,8209.67,0.5137181008902076,0.05653056379821958,0.0008546378722936523,0.000433378667985429,60,3,2.02,65266.74,300.5,132,True,-0.4944928571428572,1.0,2.6859310136235917,14,4,0.2857142857142857,0.2203004395604397,False,False,False
ME-00063,Hemodialysis,13298.0,Balambala Sub-District Hospital,Garissa,Level 4,High,UsageDiscrepancy,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases.",0.5080115740740742,0.09421453703703704,0.2612,0.0,0.3725210648148148,0.05132287037037037,0.0,0.0,0,0.0493,0.0,5391.15,0.5072967359050445,0.0945299703264095,0.0003154332893724604,-0.000714838169029619,120,2,0.93,65935.97,370.0,53,False,0.23290000000000002,0.4481,0.21020466949362251,14,8,0.5714285714285714,-0.022127472527472544,False,True,False
ME-00064,X-Ray,16438.0,Kyeleni Health Centre,Machakos,Level 3,Critical,Normal,No injected scenario; represents routine operating condition.,0.5095152777777778,0.045280925925925926,0.1198,0.0,0.1318513425925926,0.04899805555555556,0.0,0.0,0,0.0417,0.0,15636.93,0.5135341246290801,0.046037091988130566,0.0007561660622046398,0.004018846851302271,60,2,5.2,80593.51999999999,111.0,154,True,-0.14327857142857142,0.0346,0.356423773657947,14,0,0.0,0.04764241758241759,False,False,False
ME-00065,Ultrasound,20565.0,Olkaria Community Health Centre(Naivasha),Nakuru,Level 3,Critical,Normal,No injected scenario; represents routine operating condition.,0.508825,0.05246583333333334,0.1436,0.0,0.11689018518518518,0.07840953703703704,0.0,0.0,0,0.0287,0.0,26132.66,0.5102700296735906,0.05281513353115727,0.0003493001978239346,0.0014450296735906143,180,4,2.5825,130411.4,89.0,153,False,0.0626,0.8545,0.32942442345586764,14,2,0.14285714285714285,-0.014437362637362642,False,False,False
ME-00066,Ventilator,23674.0,Sori Lakeside Hospital Annex-Nyatike,Migori,Level 4,Medium,Normal,No injected scenario; represents routine operating condition.,0.5095583333333333,0.033054259259259255,0.086,0.0,0.09416097222222222,0.05783837962962963,0.0,0.0,0,0.021,0.0,24411.4,0.5120623145400593,0.03282818991097923,-0.00022606934828002523,0.0025039812067260137,90,5,2.2039999999999997,73403.72,163.25,117,True,0.04266428571428572,0.7859,0.2398352595080563,14,2,0.14285714285714285,-0.01068549450549451,False,False,False
ME-00067,MRI,13074.0,The Mater Misericordiae Hospital,Nairobi,Level 5,Medium,Normal,No injected scenario; represents routine operating condition.,0.506738425925926,0.054712407407407404,0.1449,0.0,0.15431541666666668,0.06797856481481482,0.0,0.0,0,0.0364,0.0,5568.58,0.5052937685459941,0.05415430267062315,-0.0005581047367842554,-0.001444657379931935,60,5,3.112,131631.98,142.25,69,True,0.16904285714285713,1.0,0.3274617363772579,14,5,0.35714285714285715,-0.033286153846153875,False,False,False
ME-00068,CT,25045.0,Mwai Kibaki Teaching and Referral Hospital,Nyeri,Level 6,High,MaintenanceNeglect,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",0.5080337962962963,0.1485452314814815,1.0,0.1162037037037037,0.2231760648148148,0.14524486111111112,0.02638888888888889,0.08055555555555556,10,0.9114,0.998,14620.96,0.5013679525222552,0.6127928783382789,0.4642476468567974,-0.006665843774041114,120,0,,,,40,False,-0.2889285714285714,1.0,0.9679726437874571,14,4,0.2857142857142857,-0.00985362637362636,True,False,True
ME-00069,Ultrasound,17661.0,Mutethia Kiraone Nursing Home,Meru,Level 3,Critical,Normal,No injected scenario; represents routine operating condition.,0.5057935185185185,0.05250773148148148,0.1283,0.0,0.11634027777777778,0.0785186574074074,0.0,0.0,0,0.0252,0.0,28324.36,0.5012700296735905,0.05212878338278931,-0.0003789480986921695,-0.004523488844928036,120,3,0.9766666666666666,77919.92,178.0,16,False,-0.0009357142857142847,1.0,0.35386691024286965,14,3,0.21428571428571427,0.010953626373626384,False,False,False
ME-00070,X-Ray,12921.0,Dorkcare Nursing Home,Nairobi,Level 4,Critical,Normal,No injected scenario; represents routine operating condition.,0.5053060185185185,0.04581722222222222,0.1153,0.0,0.1327237037037037,0.049552962962962965,0.0,0.0,0,0.0242,0.0,29095.17,0.5026854599406528,0.04525103857566765,-0.0005661836465545647,-0.002620558577865695,180,2,2.4299999999999997,12391.7,52.0,41,False,0.06835714285714285,0.413,0.1317095797829201,14,3,0.21428571428571427,-0.019768351648351657,False,False,False
ME-00071,Ultrasound,14781.0,Kapteren Health Centre,Elgeyo Marakwet,Level 3,Medium,UsageDiscrepancy,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases.",0.5083666666666666,0.05289,0.1369,0.0,0.11679486111111112,0.07951157407407408,0.0,0.0,0,0.0303,0.0,28990.19,0.5064955489614243,0.05312077151335312,0.00023077151335312157,-0.0018711177052422867,120,5,2.762,204257.79,85.0,128,True,0.1884357142857143,0.3071,0.12795203192027654,14,10,0.7142857142857143,-0.0014142857142857247,False,True,False
ME-00072,MRI,12438.0,Machakos County Referral Hospital,Machakos,Level 5,Medium,UsageDiscrepancy+MaintenanceNeglect,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere.",0.5113745370370371,0.24732064814814814,1.0,0.22824074074074074,0.2890652314814815,0.27483375,0.055092592592592596,0.16157407407407406,25,0.863,0.999,22953.5,0.510620178041543,0.7548240356083086,0.5075033874601604,-0.0007543589954940311,120,2,0.865,24930.14,272.0,76,False,0.2817928571428571,0.4583,0.18715644407938392,14,10,0.7142857142857143,-0.010929010989011003,True,True,True
ME-00073,Patient Monitor,13551.0,Etono Health Centre,Nyamira,Level 3,Low,Normal,No injected scenario; represents routine operating condition.,0.5085300925925925,0.04776023148148148,0.1214,0.0,0.09474074074074074,0.09255995370370369,0.0,0.0,0,0.0258,0.0,20421.62,0.5121632047477744,0.04731632047477745,-0.0004439110067040314,0.0036331121551819168,180,2,0.0,45071.92,59.0,156,False,-0.02770714285714285,1.0,0.4533694595670642,14,2,0.14285714285714285,0.017060879120879124,False,False,False
ME-00074,Hemodialysis,22879.0,ATIMIROS MEMORIAL,Uasin Gishu,Level 4,High,Normal,No injected scenario; represents routine operating condition.,0.5050314814814815,0.09456675925925925,0.2365,0.0,0.37157976851851854,0.05010453703703704,0.0,0.0,0,0.0528,0.0,6968.97,0.4993442136498516,0.09509495548961423,0.0005281962303549798,-0.005687267831629872,30,4,3.6950000000000003,125692.11,163.66666666666666,154,True,0.20563571428571428,1.0,0.36971925649927084,14,3,0.21428571428571427,-0.04614000000000004,False,False,False
ME-00075,CT,11289.0,Coast General Teaching and Referral Hospital,Mombasa,Level 5,High,MaintenanceNeglect,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,0.5067930555555555,0.2603067592592593,1.0,0.24953703703703703,0.30074249999999997,0.26566532407407406,0.060648148148148145,0.17175925925925925,23,0.8313,0.9991,25966.07,0.5105845697329378,0.7662074183976262,0.5059006591383669,0.003791514177382216,120,0,,,,55,False,-0.051185714285714286,0.25,0.2565109560027613,14,2,0.14285714285714285,0.03142241758241761,True,False,True
ME-00076,Anesthesia,12547.0,Mtito andei Sub County Hospital,Makueni,Level 4,Low,MaintenanceNeglect,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,0.509323611111111,0.21721000000000001,0.9242,0.22847222222222222,0.21275939814814815,0.2637625,0.021296296296296296,0.13055555555555556,14,0.7296,0.999,1660.76,0.5068961424332344,0.6930089020771514,0.47579890207715136,-0.0024274686778765764,180,0,,,,58,False,0.1103857142857143,1.0,0.3064668606934471,14,3,0.21428571428571427,-0.026764835164835184,True,False,True
ME-00077,Patient Monitor,24947.0,Myanga Nursing HomeAnnex,Bungoma,Level 4,Low,Normal,No injected scenario; represents routine operating condition.,0.5072333333333333,0.04769912037037037,0.1234,0.0,0.09296282407407408,0.09317657407407408,0.0,0.0,0,0.0339,0.0,3279.76,0.5162878338278932,0.048527299703264096,0.0008281793328937248,0.009054500494559914,30,4,1.7475,141504.22999999998,90.33333333333333,15,False,0.18624285714285715,1.0,0.35508827226325157,14,4,0.2857142857142857,-0.012127032967032979,False,False,False
ME-00078,Patient Monitor,24475.0,The HARC Medical Centre,Nyandarua,Level 3,Medium,UsageDiscrepancy,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases.",0.5080888888888889,0.04761587962962963,0.1205,0.0,0.09379597222222222,0.09282106481481482,0.0,0.0,0,0.0139,0.0,6008.15,0.5066676557863501,0.04759940652818991,-1.6473101439720694e-05,-0.0014212331025388325,60,3,1.0333333333333334,11699.0,284.0,139,True,0.1282142857142857,0.299,0.13498182132388084,14,7,0.5,-0.008504175824175831,False,True,False
ME-00079,Hemodialysis,15795.0,Alupe Sub County Referral Hospital,Busia,Level 4,Medium,Normal,No injected scenario; represents routine operating condition.,0.5092041666666667,0.0952951388888889,0.2645,0.0,0.3745495370370371,0.050820601851851846,0.0,0.0,0,0.0749,0.0,9444.85,0.5047952522255194,0.09483026706231454,-0.0004648718265743562,-0.004408914441147327,90,5,2.4880000000000004,169439.16,59.0,14,False,-9.1974,1.0,33.647086636141324,14,2,0.14285714285714285,3.126650109890111,False,False,False
ME-00080,Ventilator,14321.0,Chemolingot District Hospital,Baringo,Level 4,Low,Normal,No injected scenario; represents routine operating condition.,0.5092018518518518,0.0334625,0.0949,0.0,0.09480342592592592,0.05918407407407407,0.0,0.0,0,0.0206,0.0,4569.15,0.5084896142433234,0.03404540059347181,0.0005829005934718107,-0.0007122376085284543,180,4,3.7849999999999997,88527.81999999999,62.666666666666664,88,False,-0.1370357142857143,0.4514,0.5625365309261023,14,2,0.14285714285714285,0.05319098901098906,False,False,False
ME-00081,Patient Monitor,24284.0,Latest Medical Center,Meru,Level 3,Low,Normal,No injected scenario; represents routine operating condition.,0.5078717592592592,0.048245277777777776,0.1236,0.0,0.09358518518518519,0.09442189814814815,0.0,0.0,0,0.0296,0.0,14027.11,0.508786350148368,0.04883086053412463,0.0005855827563468544,0.000914590889108835,60,4,1.2475,62181.4,62.666666666666664,102,True,0.20177857142857142,1.0,0.38294116274028195,14,5,0.35714285714285715,-0.06136417582417591,False,False,False
ME-00082,Ventilator,24929.0,Mediheal Hospital (Nakuru) Annex,Nakuru,Level 4,Low,Normal,No injected scenario; represents routine operating condition.,0.5071046296296297,0.03290217592592593,0.0813,0.0,0.0928299537037037,0.057718657407407406,0.0,0.0,0,0.0145,0.0,26332.18,0.49778338278931755,0.0323459940652819,-0.0005561818606440311,-0.009321246840312103,90,2,3.48,81835.54,296.0,174,True,-0.058235714285714286,1.0,0.5829021142355033,14,2,0.14285714285714285,0.0002758241758241909,False,False,False
ME-00083,Anesthesia,15647.0,St Joseph Hospital,Narok,Level 4,High,Normal,No injected scenario; represents routine operating condition.,0.5033550925925926,0.03634837962962963,0.0892,0.0,0.1163648611111111,0.060222222222222226,0.0,0.0,0,0.0218,0.0,18483.92,0.5000178041543026,0.03580296735905045,-0.0005454122705791861,-0.0033372884382899537,120,4,3.7350000000000003,127608.4,111.33333333333333,11,False,-0.022092857142857143,0.8351,0.33830723966033216,14,2,0.14285714285714285,-0.00011670329670328845,False,False,False
ME-00084,Hemodialysis,20383.0,Radiant Group of Hospital (Kiambu),Kiambu,Level 4,Low,Normal,No injected scenario; represents routine operating condition.,0.5091162037037037,0.0947261574074074,0.2505,0.0,0.37437328703703704,0.049184351851851854,0.0,0.0,0,0.0337,0.0,27955.45,0.5062967359050445,0.09401543026706231,-0.000710727140345091,-0.0028194677986591588,120,4,0.9550000000000001,115630.25,188.66666666666666,31,False,0.16144285714285717,1.0,0.355373936783573,14,4,0.2857142857142857,-0.043174505494505536,False,False,False
ME-00085,Ultrasound,10512.0,Kenol Hospital,Muranga,Level 4,Critical,Normal,No injected scenario; represents routine operating condition.,0.5073925925925926,0.052081805555555555,0.1379,0.0,0.11674310185185185,0.07851555555555556,0.0,0.0,0,0.0314,0.0,24205.5,0.5176023738872403,0.05304124629080119,0.0009594407352456341,0.010209781294647668,60,4,2.5374999999999996,113544.38,238.66666666666666,107,True,-0.2844785714285714,0.6079,1.0222084501995377,14,2,0.14285714285714285,0.07695934065934075,False,False,False
ME-00086,Hemodialysis,14586.0,Iten County Referral Hospital,Elgeyo Marakwet,Level 4,Critical,MaintenanceNeglect,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",0.5061972222222222,0.3071776388888889,1.0,0.21828703703703703,0.6737543981481482,0.27435638888888886,0.12453703703703704,0.20972222222222223,34,0.8437,0.9989,27510.52,0.5071632047477744,0.8892074183976261,0.5820297795087372,0.0009659825255522447,180,1,5.14,14457.28,,56,False,-0.07975,0.8583,0.41869450171841377,14,1,0.07142857142857142,0.013290769230769231,True,False,True
ME-00087,Ultrasound,18832.0,Karatina Maternity & Nursing Home,Kirinyaga,Level 3,Low,Normal,No injected scenario; represents routine operating condition.,0.5102171296296296,0.05219486111111111,0.1404,0.0,0.11750592592592593,0.07858962962962963,0.0,0.0,0,0.0164,0.0,28930.88,0.5114124629080119,0.052287240356083085,9.23792449719768e-05,0.0011953332783822823,60,3,4.673333333333333,78204.03,95.5,2,False,0.1456,1.0,0.3960848452230716,14,3,0.21428571428571427,-0.038734945054945104,False,False,False
ME-00088,CT,10539.0,Kiambu County Referal Hospital,Kiambu,Level 5,Critical,Normal,No injected scenario; represents routine operating condition.,0.5101828703703704,0.05064138888888889,0.1362,0.0,0.15727541666666667,0.038923240740740744,0.0,0.0,0,0.0188,0.0,19699.41,0.4995519287833828,0.04978694362017805,-0.0008544452687108406,-0.010630941586987575,180,2,4.855,90008.86,72.0,12,False,-0.45854999999999996,0.7278,1.4961081638962213,14,3,0.21428571428571427,0.10429076923076927,False,False,False
ME-00089,CT,12867.0,Aga Khan Hospital,Nairobi,Level 5,High,Normal,No injected scenario; represents routine operating condition.,0.5086231481481481,0.05011648148148148,0.1269,0.0,0.1569015277777778,0.038607314814814817,0.0,0.0,0,0.061,0.0,17029.53,0.5158367952522255,0.049381305637982195,-0.0007351758434992819,0.0072136471040773475,60,4,3.1275,138360.1,136.66666666666666,172,True,0.11198571428571429,1.0,0.4387222949519572,14,3,0.21428571428571427,0.0006817582417582441,False,False,False
ME-00090,Anesthesia,18852.0,Lumboka Medical Services,Bungoma,Level 4,Low,UsageDiscrepancy,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases.",0.5077407407407407,0.03662578703703704,0.0951,0.0,0.11662097222222222,0.06081541666666666,0.0,0.0,0,0.02,0.0,24000.21,0.5072670623145401,0.03627952522255193,-0.0003462618144851118,-0.00047367842620060774,90,2,1.67,53230.91,179.0,108,True,0.23785714285714285,0.3388,0.10786454264696795,14,12,0.8571428571428571,-0.019298021978021995,False,True,False
ME-00091,MRI,15915.0,Kakamega County General Hospital,Kakamega,Level 5,Medium,Normal,No injected scenario; represents routine operating condition.,0.5021699074074074,0.05460412037037037,0.1395,0.0,0.1545751851851852,0.06811662037037038,0.0,0.0,0,0.0315,0.0,17040.54,0.5022314540059347,0.054054302670623146,-0.0005498176997472265,6.15465985273067e-05,180,5,1.764,162358.64,112.25,34,False,-0.07713571428571428,0.2982,0.22386853837135637,14,1,0.07142857142857142,0.016428351648351665,False,False,False
ME-00092,Ventilator,14379.0,Cherangany Sub County Hospital,Trans Nzoia,Level 4,Medium,Normal,No injected scenario; represents routine operating condition.,0.505911574074074,0.033233657407407406,0.083,0.0,0.09411990740740742,0.05838351851851852,0.0,0.0,0,0.0184,0.0,4072.65,0.5077566765578635,0.033079228486646885,-0.0001544289207605215,0.0018451024837894403,90,4,3.165,135763.7,110.33333333333333,-1,False,0.08379285714285714,1.0,0.29512399079887586,14,3,0.21428571428571427,0.023565054945054953,False,False,False
ME-00093,CT,13110.0,Nairobi Hospital,Nairobi,Level 5,High,MaintenanceNeglect,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,0.5094342592592592,0.22124523148148148,1.0,0.20324074074074075,0.27097208333333334,0.2268558796296296,0.041666666666666664,0.14305555555555555,13,0.8274,0.9989,13114.48,0.5009910979228487,0.7336127596439169,0.5123675281624355,-0.008443161336410543,120,2,0.285,63351.69,358.0,36,False,-0.0948,0.7956,0.4502244260878721,14,1,0.07142857142857142,0.02214681318681321,True,False,True
ME-00094,Ultrasound,12459.0,Malalani Health Centre,Kitui,Level 3,High,MaintenanceNeglect,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,0.5063407407407406,0.22841976851851853,1.0,0.21296296296296297,0.20857958333333335,0.27591597222222225,0.04490740740740741,0.14351851851851852,18,0.8645,0.9989,15872.5,0.5002551928783383,0.7328682492581602,0.5044484807396417,-0.006085547862402341,90,0,,,,46,False,-0.3928642857142857,1.0,1.3289940901686872,14,2,0.14285714285714285,-0.0953404395604396,True,False,True
