equipment_id,equipment_type,facility_id,facility,county,failure_timestamp,failure_mode,risk_score,scenario_rationale,severity,downtime_hours,estimated_repair_cost
ME-00032,Patient Monitor,21112.0,Salaam Hospital,Mombasa,2026-03-27 10:00:00,E-CRITICAL,0.7293,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00032,Patient Monitor,21112.0,Salaam Hospital,Mombasa,2026-03-29 06:00:00,E-CRITICAL,0.7712,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00032,Patient Monitor,21112.0,Salaam Hospital,Mombasa,2026-03-30 01:00:00,E-CRITICAL,0.9271,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00032,Patient Monitor,21112.0,Salaam Hospital,Mombasa,2026-03-30 13:00:00,E-CRITICAL,0.8427,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00032,Patient Monitor,21112.0,Salaam Hospital,Mombasa,2026-03-30 14:00:00,E-CRITICAL,0.8785,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00032,Patient Monitor,21112.0,Salaam Hospital,Mombasa,2026-03-30 23:00:00,E-CRITICAL,0.9099,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00032,Patient Monitor,21112.0,Salaam Hospital,Mombasa,2026-03-31 08:00:00,E-CRITICAL,0.9618,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00032,Patient Monitor,21112.0,Salaam Hospital,Mombasa,2026-03-31 09:00:00,E-CRITICAL,0.8772,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00032,Patient Monitor,21112.0,Salaam Hospital,Mombasa,2026-03-31 10:00:00,E-CRITICAL,0.7587,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00032,Patient Monitor,21112.0,Salaam Hospital,Mombasa,2026-03-31 11:00:00,E-CRITICAL,0.8423,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00032,Patient Monitor,21112.0,Salaam Hospital,Mombasa,2026-03-31 16:00:00,E-CRITICAL,0.8724,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00042,X-Ray,10490.0,Karemeno Health Centre,Nyeri,2026-03-22 10:00:00,E-CRITICAL,0.7719,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00042,X-Ray,10490.0,Karemeno Health Centre,Nyeri,2026-03-23 01:00:00,E-CRITICAL,0.6915,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00042,X-Ray,10490.0,Karemeno Health Centre,Nyeri,2026-03-24 02:00:00,E-CRITICAL,0.7041,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00042,X-Ray,10490.0,Karemeno Health Centre,Nyeri,2026-03-25 08:00:00,E-CRITICAL,0.7583,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00042,X-Ray,10490.0,Karemeno Health Centre,Nyeri,2026-03-25 09:00:00,E-CRITICAL,0.7862,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00042,X-Ray,10490.0,Karemeno Health Centre,Nyeri,2026-03-25 16:00:00,E-CRITICAL,0.8056,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00042,X-Ray,10490.0,Karemeno Health Centre,Nyeri,2026-03-27 05:00:00,E-CRITICAL,0.8534,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00042,X-Ray,10490.0,Karemeno Health Centre,Nyeri,2026-03-27 06:00:00,E-CRITICAL,0.7801,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00042,X-Ray,10490.0,Karemeno Health Centre,Nyeri,2026-03-27 09:00:00,E-CRITICAL,0.779,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00042,X-Ray,10490.0,Karemeno Health Centre,Nyeri,2026-03-27 12:00:00,E-CRITICAL,0.8329,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00042,X-Ray,10490.0,Karemeno Health Centre,Nyeri,2026-03-28 02:00:00,E-CRITICAL,0.8012,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00042,X-Ray,10490.0,Karemeno Health Centre,Nyeri,2026-03-29 00:00:00,E-CRITICAL,0.8354,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00042,X-Ray,10490.0,Karemeno Health Centre,Nyeri,2026-03-29 02:00:00,E-CRITICAL,0.7104,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00042,X-Ray,10490.0,Karemeno Health Centre,Nyeri,2026-03-29 16:00:00,E-CRITICAL,0.8057,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00042,X-Ray,10490.0,Karemeno Health Centre,Nyeri,2026-03-30 08:00:00,E-CRITICAL,0.8812,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00042,X-Ray,10490.0,Karemeno Health Centre,Nyeri,2026-03-30 11:00:00,E-CRITICAL,0.9525,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00042,X-Ray,10490.0,Karemeno Health Centre,Nyeri,2026-03-30 18:00:00,E-CRITICAL,0.9682,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00042,X-Ray,10490.0,Karemeno Health Centre,Nyeri,2026-03-31 05:00:00,E-CRITICAL,0.7748,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00042,X-Ray,10490.0,Karemeno Health Centre,Nyeri,2026-03-31 13:00:00,E-CRITICAL,0.8405,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00042,X-Ray,10490.0,Karemeno Health Centre,Nyeri,2026-03-31 18:00:00,E-CRITICAL,0.9,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00042,X-Ray,10490.0,Karemeno Health Centre,Nyeri,2026-03-31 19:00:00,E-CRITICAL,0.9198,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",Critical,0.0,0.0
ME-00046,X-Ray,12166.0,Kamutei Health Centre,Kitui,2026-03-23 01:00:00,E-CRITICAL,0.6561,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.",Critical,0.0,0.0
ME-00046,X-Ray,12166.0,Kamutei Health Centre,Kitui,2026-03-23 15:00:00,E-CRITICAL,0.812,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.",Critical,0.0,0.0
ME-00046,X-Ray,12166.0,Kamutei Health Centre,Kitui,2026-03-25 06:00:00,E-CRITICAL,0.7414,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.",Critical,0.0,0.0
ME-00046,X-Ray,12166.0,Kamutei Health Centre,Kitui,2026-03-25 10:00:00,E-CRITICAL,0.7248,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.",Critical,0.0,0.0
ME-00046,X-Ray,12166.0,Kamutei Health Centre,Kitui,2026-03-25 13:00:00,E-CRITICAL,0.7282,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.",Critical,0.0,0.0
ME-00046,X-Ray,12166.0,Kamutei Health Centre,Kitui,2026-03-26 01:00:00,E-CRITICAL,0.6907,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.",Critical,0.0,0.0
ME-00046,X-Ray,12166.0,Kamutei Health Centre,Kitui,2026-03-27 20:00:00,E-CRITICAL,0.7586,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.",Critical,0.0,0.0
ME-00046,X-Ray,12166.0,Kamutei Health Centre,Kitui,2026-03-27 21:00:00,E-CRITICAL,0.814,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.",Critical,0.0,0.0
ME-00046,X-Ray,12166.0,Kamutei Health Centre,Kitui,2026-03-29 10:00:00,E-CRITICAL,0.8828,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.",Critical,0.0,0.0
ME-00046,X-Ray,12166.0,Kamutei Health Centre,Kitui,2026-03-29 12:00:00,E-CRITICAL,0.8318,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.",Critical,0.0,0.0
ME-00046,X-Ray,12166.0,Kamutei Health Centre,Kitui,2026-03-29 17:00:00,E-CRITICAL,0.7578,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.",Critical,0.0,0.0
ME-00046,X-Ray,12166.0,Kamutei Health Centre,Kitui,2026-03-30 02:00:00,E-CRITICAL,0.8686,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.",Critical,0.0,0.0
ME-00046,X-Ray,12166.0,Kamutei Health Centre,Kitui,2026-03-30 07:00:00,E-CRITICAL,0.8136,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.",Critical,0.0,0.0
ME-00046,X-Ray,12166.0,Kamutei Health Centre,Kitui,2026-03-30 10:00:00,E-CRITICAL,0.8373,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.",Critical,0.0,0.0
ME-00046,X-Ray,12166.0,Kamutei Health Centre,Kitui,2026-03-30 20:00:00,E-CRITICAL,0.737,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.",Critical,0.0,0.0
ME-00046,X-Ray,12166.0,Kamutei Health Centre,Kitui,2026-03-30 22:00:00,E-CRITICAL,0.875,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.",Critical,0.0,0.0
ME-00046,X-Ray,12166.0,Kamutei Health Centre,Kitui,2026-03-31 03:00:00,E-CRITICAL,0.8544,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.",Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-22 07:00:00,E-CRITICAL,0.9844,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-22 19:00:00,E-CRITICAL,0.9556,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-22 20:00:00,E-CRITICAL,0.8503,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-23 06:00:00,E-CRITICAL,1.0,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-23 17:00:00,E-CRITICAL,0.92,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-24 09:00:00,E-CRITICAL,1.0,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-24 21:00:00,E-CRITICAL,0.9051,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-24 23:00:00,E-CRITICAL,0.9157,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-25 14:00:00,E-CRITICAL,0.961,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-25 23:00:00,E-CRITICAL,0.9862,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-26 02:00:00,E-CRITICAL,0.9847,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-26 19:00:00,E-CRITICAL,1.0,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-26 22:00:00,E-CRITICAL,0.9545,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-27 02:00:00,E-CRITICAL,1.0,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-27 16:00:00,E-CRITICAL,0.941,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-27 19:00:00,E-CRITICAL,1.0,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-28 00:00:00,E-CRITICAL,1.0,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-28 02:00:00,E-CRITICAL,0.9982,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-28 17:00:00,E-CRITICAL,1.0,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-28 22:00:00,E-CRITICAL,1.0,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-29 09:00:00,E-CRITICAL,1.0,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-29 11:00:00,E-CRITICAL,1.0,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-29 13:00:00,E-CRITICAL,1.0,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-29 15:00:00,E-CRITICAL,1.0,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-29 18:00:00,E-CRITICAL,1.0,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-29 21:00:00,E-CRITICAL,0.9932,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-30 00:00:00,E-CRITICAL,1.0,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-30 11:00:00,E-CRITICAL,1.0,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-30 14:00:00,E-CRITICAL,1.0,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-30 21:00:00,E-CRITICAL,0.9665,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-31 06:00:00,E-CRITICAL,1.0,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00048,Hemodialysis,16091.0,Port Victoria Hospital,Busia,2026-03-31 10:00:00,E-CRITICAL,1.0,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,Critical,0.0,0.0
ME-00050,Hemodialysis,20834.0,Mount Olive Sinai Hospital,Kajiado,2026-03-25 11:00:00,E-CRITICAL,0.9243,"Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere.",Critical,0.0,0.0
ME-00050,Hemodialysis,20834.0,Mount Olive Sinai Hospital,Kajiado,2026-03-25 14:00:00,E-CRITICAL,0.8072,"Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere.",Critical,0.0,0.0
ME-00050,Hemodialysis,20834.0,Mount Olive Sinai Hospital,Kajiado,2026-03-25 15:00:00,E-CRITICAL,1.0,"Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere.",Critical,0.0,0.0
ME-00050,Hemodialysis,20834.0,Mount Olive Sinai Hospital,Kajiado,2026-03-26 14:00:00,E-CRITICAL,0.8983,"Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere.",Critical,0.0,0.0
ME-00050,Hemodialysis,20834.0,Mount Olive Sinai Hospital,Kajiado,2026-03-26 23:00:00,E-CRITICAL,0.7454,"Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere.",Critical,0.0,0.0
ME-00050,Hemodialysis,20834.0,Mount Olive Sinai Hospital,Kajiado,2026-03-27 11:00:00,E-CRITICAL,1.0,"Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere.",Critical,0.0,0.0
ME-00050,Hemodialysis,20834.0,Mount Olive Sinai Hospital,Kajiado,2026-03-27 19:00:00,E-CRITICAL,0.9231,"Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere.",Critical,0.0,0.0
ME-00050,Hemodialysis,20834.0,Mount Olive Sinai Hospital,Kajiado,2026-03-28 00:00:00,E-CRITICAL,1.0,"Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere.",Critical,0.0,0.0
ME-00050,Hemodialysis,20834.0,Mount Olive Sinai Hospital,Kajiado,2026-03-28 14:00:00,E-CRITICAL,1.0,"Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere.",Critical,0.0,0.0
ME-00050,Hemodialysis,20834.0,Mount Olive Sinai Hospital,Kajiado,2026-03-28 15:00:00,E-CRITICAL,0.9758,"Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere.",Critical,0.0,0.0
ME-00050,Hemodialysis,20834.0,Mount Olive Sinai Hospital,Kajiado,2026-03-28 17:00:00,E-CRITICAL,1.0,"Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere.",Critical,0.0,0.0
